-2.222693670367684171e-02 -5.889324316162947159e-01 8.078765711885012024e-01
7.190242781893448898e-01 -3.238031427823950814e-01 6.149435844844106658e-01
1.809140279698409348e-01 3.129114581187938948e-01 9.323929074492671720e-01
1.600148116378919683e-01 9.412830652569100787e-01 2.972901799875767304e-01
-5.925848219678986339e-01 6.111434013450762759e-01 5.247351443972900764e-01
-9.810577127657151841e-01 2.010458645092546778e-02 -1.926695871863030041e-01
-7.072262282084664786e-01 -1.262459219783756692e-01 6.956242012163293964e-01
-6.102791052595858412e-01 -7.736916436303894473e-01 1.701783013784844145e-01
2.298104636032614612e-01 -9.732354035989720931e-01 8.794497539667202532e-15
8.919051983471655287e-01 -4.189802655271910314e-01 -1.701783013784895215e-01
6.889972087975079207e-01 2.034448744779944196e-01 -6.956242012163438293e-01
8.684396360043492580e-01 4.568271322832052617e-01 1.926695871862932619e-01
2.566163620105289533e-01 8.116656152522710999e-01 -5.247351443972787521e-01
-5.641672724147877016e-01 7.702816612246572436e-01 -2.972901799875688478e-01
-3.017762101637435634e-01 1.989336198773547781e-01 -9.323929074492685043e-01
-4.982334225259625882e-01 -6.112346886258396284e-01 -6.149435844844127752e-01
2.833200785567237534e-01 -5.167834931684062161e-01 -8.078765711884906553e-01
