-9.696885772068837561e-02 7.063090918216419212e-01 7.012307091410303617e-01
5.112905878839304474e-01 6.196971968283798704e-01 5.954471588515248826e-01
-3.538309805547472098e-01 9.203189103284070693e-01 1.667835138483401980e-01
-7.344877150789715925e-01 3.255310698131810843e-01 -5.954471588515284353e-01
-8.684509423798784100e-01 4.913575821601635085e-01 6.603549903816310906e-02
5.569264466055314777e-01 8.279325129128085603e-01 -6.603549903815364441e-02
-9.521912853738494220e-02 9.813850299800710442e-01 -1.667835138483298174e-01
-2.292192755171502672e-01 6.750807479768383690e-01 -7.012307091410251436e-01
3.128637888747820006e-01 -1.983607646495890720e-01 9.288537326503814029e-01
9.727500340092966047e-01 -6.617457814077652711e-02 2.222122781099250821e-01
6.876958012970074696e-01 2.390244730005640084e-01 6.855230019374036754e-01
-1.368258335437158302e-01 -9.102793327567713089e-01 3.907303771540609483e-01
5.295590765902019603e-01 -7.529255984292134718e-01 -3.907303771540464599e-01
6.585078404268668306e-01 -7.158865257022256623e-01 2.321075320069140302e-01
4.034170631684184105e-01 -7.708572266126628714e-01 4.929845933937510583e-01
-5.017371869673253881e-01 -5.893901935460096331e-01 6.331500572264938675e-01
-9.177964167775617410e-01 -3.244382918772230062e-01 2.288875971171396295e-01
-9.220548415526901298e-01 2.179498752422604213e-01 3.198635975711000001e-01
-3.679625322669947685e-01 2.625218979853553014e-01 8.920122353005185412e-01
-2.176666609309585443e-01 -8.446915271630664468e-02 9.723611401935786658e-01
-1.910867226694074883e-01 -3.173587997218856316e-01 -9.288537326503829572e-01
-7.219777259741319009e-01 -9.384229862883262940e-02 -6.855230019374100037e-01
-8.404014624852905735e-01 -4.943147633945216279e-01 -2.222122781099252764e-01
-2.687225884021573474e-01 -9.348338162839966436e-01 -2.321075320069204417e-01
-1.598649396500467779e-02 -8.698911556551903734e-01 -4.929845933937330171e-01
9.659810579256085106e-01 1.203788337493601202e-01 -2.288875971171573098e-01
7.271689565859632554e-01 6.073817477719819502e-01 -3.198635975711113799e-01
7.123864895367993944e-01 -3.026986860881903940e-01 -6.331500572264987525e-01
2.324601550736559163e-01 2.181947168404496304e-02 -9.723611401935809972e-01
2.116651058015734665e-01 3.993896030947653997e-01 -8.920122353005109916e-01
