3.282686529057350644e-02 -9.052968914620217467e-01 -4.235090733672596808e-01
9.131795922509049479e-01 -3.730342554809076283e-01 -1.641599114713329366e-01
5.833073418968390822e-01 -5.235873501532739560e-01 -6.209740990159872132e-01
-4.940469551054614550e-02 7.946047963719253815e-01 6.051135378127325826e-01
-9.144143093167441672e-01 3.699972896961627455e-01 1.641599114713321317e-01
-5.541749761410059705e-01 8.233841135624611063e-01 1.221830485463329535e-01
5.767358006417693250e-01 -1.189580771758676492e-01 8.082232316215103296e-01
7.234526875158189263e-01 -6.086569749586012712e-01 3.258111351080305029e-01
1.508962448696621883e-01 -9.578400337686724386e-01 2.444847500239299698e-01
-9.429260146988539537e-01 6.883048048468126678e-02 -3.258111351080324458e-01
-7.764553822186973653e-01 -5.808134351315856758e-01 -2.444847500239308857e-01
-3.811819440929909431e-01 -7.338014249025759383e-01 -5.623484634178678165e-01
9.715049576748617799e-01 2.030995319076086270e-01 -1.221830485463328009e-01
7.616601484488937368e-01 4.429035796808220016e-01 4.729801659379841983e-01
3.913527204426691108e-01 8.160536462761804888e-01 4.253228122279269496e-01
3.299321336236804569e-01 1.182811849821407621e-02 -9.439305497838905712e-01
-2.019944016256563502e-01 -2.206134960686397407e-03 -9.793841915614263094e-01
-4.961267136185686377e-01 3.172278233404493553e-01 -8.082232316215115508e-01
-2.365299086990596822e-01 8.487304430265781852e-01 -4.729801659379839762e-01
2.891025241760610820e-01 8.576247640510148429e-01 -4.253228122279255619e-01
5.898530769367883453e-01 5.347064184989401836e-01 -6.051135378127311393e-01
-2.280789305167742198e-01 2.386946137620322428e-01 9.439305497838909043e-01
1.431504284889202061e-01 -1.425291554139372086e-01 9.793841915614261984e-01
-7.831786347308630214e-01 3.197490347733298460e-02 6.209740990159867691e-01
-6.552176808429318600e-01 -6.255636302458896791e-01 4.235090733672580710e-01
-2.389934567538071486e-01 -7.916099628734026838e-01 5.623484634178670394e-01
