-2.640919605269526071e-01 -2.555760454536166182e-01 9.300195274161298098e-01
8.156302402140643837e-01 7.701214837536629609e-02 5.734251827840824989e-01
5.535810628423164514e-01 7.987082938502604312e-01 -2.358242315733849737e-01
-7.704090517897532742e-02 6.905969285144599734e-01 7.191248718098949277e-01
-4.890446879235323951e-01 8.609458289738979309e-01 -1.400270430532001009e-01
-9.986781437763476710e-01 5.140005003332630273e-02 9.132939961000566385e-15
-5.748489359512776176e-01 -8.061892631693039490e-01 1.400270430531847243e-01
-1.475334166520445023e-01 -6.790385185800412726e-01 -7.191248718098944837e-01
4.686572206019123943e-01 -8.513209391178591101e-01 2.358242315733833361e-01
8.034141152717023671e-01 -1.603412583561346361e-01 -5.734251827840828319e-01
-2.364580034207892367e-01 2.813383927638228865e-01 -9.300195274161305869e-01
