-6.859643134459570968e-01 3.207475542541972091e-01 -6.531263025775086994e-01
-9.757966682171025363e-01 -1.139825477221826505e-01 1.866248673439911132e-01
-8.025342303535237809e-01 -5.429085405387262808e-01 2.473643582268617302e-01
5.625302914304336488e-01 1.136592433591674667e-01 -8.189268878368892723e-01
-1.991596364805448827e-01 -8.468296019928077678e-01 -4.931683935387993767e-01
-1.494378389629327786e-01 -2.119655666525784854e-01 -9.657841015670840523e-01
-4.698046523062812119e-01 5.938936113082915469e-01 6.531263025775108089e-01
-1.133164338697653512e-01 9.758742463575267312e-01 -1.866248673440076000e-01
3.439470490334547992e-01 9.058207889754977815e-01 -2.473643582268580110e-01
1.865814748108750309e-02 -5.735944786261034656e-01 8.189268878368950455e-01
9.177603496470667643e-01 -3.908908032353903272e-01 -7.014499669744923838e-02
5.913397000790270308e-01 -8.033660675861048484e-01 7.014499669744343746e-02
7.783955810843828926e-01 3.884395126176952706e-01 4.931683935387923823e-01
1.719500147582379568e-01 1.941501006563717269e-01 9.657841015670958207e-01
