-1.742242009158042892e-01 -3.678621346400000047e-01 9.134130378494451641e-01
7.460128966542952655e-01 -3.285099252139438430e-01 5.792633140993794783e-01
2.863259462991422644e-01 3.763572285439802934e-01 8.811201331252143110e-01
-7.294420344317263660e-02 9.265405359545685338e-01 3.690552511712330008e-01
-7.895072177689345105e-01 5.912706630842629041e-01 -1.645519859091703618e-01
-6.754007732266886777e-01 3.187556827309219187e-01 6.650027144692982617e-01
-8.410711749543660076e-01 -4.733741303421534763e-01 2.617560149904710753e-01
-2.430639369432845975e-01 -9.010815240572592755e-01 -3.591267318931833930e-01
1.017199218918140996e-01 -9.277289733160489771e-01 3.591267318931758434e-01
7.583455954237284802e-01 -5.969888998279078152e-01 -2.617560149904765709e-01
7.163589137929350370e-01 2.111901900608832705e-01 -6.650027144692375325e-01
8.709840828541911550e-01 4.629356017287766245e-01 1.645519859091931769e-01
2.144473399900932165e-01 9.043287897408182063e-01 -3.690552511712581474e-01
-2.250957034372672305e-01 4.158836800061871952e-01 -8.811201331252130897e-01
-7.876312727267981151e-01 -2.099785492885055393e-01 -5.792633140994333241e-01
1.156305804055170056e-01 -3.902642581145753797e-01 -9.134130378494516034e-01
