4.688378180914768989e-01 7.462171423033094886e-01 4.726003352304202210e-01
9.843301182048233011e-01 -3.515460779493950055e-02 -1.727957521053753165e-01
6.200263611247627260e-01 -3.242844863402956634e-01 -7.144276614391382729e-01
-9.981332352723654155e-01 2.619976573691127492e-02 -5.516898512798570214e-02
-5.882081473931375371e-01 7.408435503419530388e-01 3.242869242770410887e-01
-2.106739835439432884e-01 5.887755933159579680e-01 7.803587465859327388e-01
-2.259303745761166993e-01 1.814272417098097279e-01 9.570995882401506227e-01
-6.624916533963830512e-01 -2.251619989045758607e-01 7.144276614391569247e-01
-9.780422123787297917e-01 1.165120545678291764e-01 1.727957521054918066e-01
2.511248411726817453e-01 1.445568827021783687e-01 -9.570995882401288624e-01
-3.651035005074232953e-01 -1.171999699191726280e-01 -9.235602855082991614e-01
-7.022568304097729364e-01 3.259376645001949013e-01 -6.329296825106071056e-01
3.427590322156187641e-01 -1.719088271918629007e-01 9.235602855082774010e-01
7.439995967156796119e-01 2.141602602817263556e-01 6.329296825106002222e-01
9.903054332901642942e-01 -1.274814962099939664e-01 5.516898512788683678e-02
2.922869687892618584e-01 -7.899623123116006340e-01 -5.390063756610810053e-01
-7.207649939455260668e-01 -6.471158316827959611e-01 -2.484731854510439930e-01
-3.846505762869844580e-01 -5.412446329287262659e-01 -7.477286817341830538e-01
2.986415411849500101e-01 5.494119187872632537e-01 -7.803587465859375127e-01
4.622237877336549117e-01 8.733204914631105265e-01 1.538196646849305793e-01
6.950585048157694734e-01 6.416632026431069447e-01 -3.242869242770328175e-01
-3.225427615266731052e-01 9.339730605017221299e-01 -1.538196646849624150e-01
-3.486085597624764554e-01 8.093954504446173592e-01 -4.726003352304003480e-01
6.127715183354974782e-01 -7.501814063469040006e-01 2.484731854510471016e-01
3.017645490053352808e-01 -9.363245198279264159e-01 -1.795398299336650183e-01
2.969165573824811277e-01 -5.939211870814529171e-01 7.477286817341524117e-01
-4.101990511587990662e-01 -7.356689917518216548e-01 5.390063756610670165e-01
-4.420536501152341757e-01 -8.788367424540177719e-01 1.795398299336630754e-01
