-6.834502946820671110e-02 -3.312229107223249036e-01 9.410740355357917197e-01
7.977689643598161462e-01 -2.441296492143930907e-01 5.513305667915792130e-01
2.858003452839590341e-01 4.277645572856410006e-01 8.575171404501426009e-01
-4.826851945024402540e-02 9.917012885251715870e-01 1.191583164013151896e-01
-4.838183416567504724e-01 5.442896299170417729e-01 6.853237271839359712e-01
-8.304198827607570665e-01 -1.374135792317064120e-01 5.399262232549383311e-01
-8.936337830073026733e-01 -3.692318850477282477e-01 -2.551205145262894769e-01
-4.629109921756156543e-01 -8.404596553336838305e-01 2.816753114480805564e-01
3.057855225269564547e-01 -8.875151342550549050e-01 3.446913121637215638e-01
6.398627733799786554e-01 -6.868504426447822331e-01 -3.446913121637222299e-01
9.594096390515318706e-01 1.386230196022779360e-02 -2.816753114480800013e-01
7.457353648645397293e-01 6.154610374818159091e-01 2.551205145262892549e-01
5.113909646899960082e-01 6.685498894436330275e-01 -5.399262232549385532e-01
-2.532325117815580340e-01 6.827918306010415384e-01 -6.853237271839358602e-01
-8.528048912873862353e-01 5.084536488498371254e-01 -1.191583164013153562e-01
-5.118844751886337807e-01 -5.136767363884687382e-02 -8.575171404501428229e-01
-1.592253610749018722e-01 -8.189517021850821754e-01 -5.513305667915789909e-01
3.245095500456352533e-01 -9.525340712834798329e-02 -9.410740355357918308e-01
