1.992384882523118642e-02 -1.500660669597528030e-01 9.884751973596608288e-01
9.051019540301926680e-01 -1.092152918150229302e-01 4.109287929124543215e-01
3.518999822924723242e-01 7.574258248105827374e-01 5.499750197714130540e-01
-2.348369270328355407e-01 9.217922612948672434e-01 -3.084649813490501491e-01
-6.669501803036820275e-01 5.004756181128448000e-01 5.519978375568620477e-01
-9.137838319246284202e-01 1.164459921964285521e-01 -3.891522059741303052e-01
-7.378017170332291652e-01 -5.515516176463325371e-01 3.891522059741312489e-01
-3.337961216818686738e-01 -7.641194517107204875e-01 -5.519978375568612705e-01
2.498110258019231866e-01 -9.178473765660176698e-01 3.084649813490500936e-01
6.794062137799625756e-01 -4.857310719982912972e-01 -5.499750197714134980e-01
7.338093068553011022e-01 5.409819112762039861e-01 -4.109287929124550987e-01
-5.659966384636227338e-02 1.404039253627135941e-01 -9.884751973596607177e-01
